Game 412: Q-table size = 26702, Epsilon = 0.0378
Game 413: Q-table size = 26702, Epsilon = 0.0377
Game 414: Q-table size = 26702, Epsilon = 0.0375
Game 415: Q-table size = 26716, Epsilon = 0.0373
Game 416: Q-table size = 26716, Epsilon = 0.0371
Game 417: Q-table size = 26716, Epsilon = 0.0369
Game 418: Q-table size = 26716, Epsilon = 0.0367
Game 419: Q-table size = 26716, Epsilon = 0.0365
Game 420: Q-table size = 26716, Epsilon = 0.0364
Game 421: Q-table size = 26716, Epsilon = 0.0362
Game 422: Q-table size = 26716, Epsilon = 0.0360
Game 423: Q-table size = 26719, Epsilon = 0.0358
Game 424: Q-table size = 26719, Epsilon = 0.0356
Game 425: Q-table size = 26719, Epsilon = 0.0355
Game 426: Q-table size = 26719, Epsilon = 0.0353
Game 427: Q-table size = 26719, Epsilon = 0.0351
Game 428: Q-table size = 26719, Epsilon = 0.0349
Game 429: Q-table size = 26719, Epsilon = 0.0348
Game 430: Q-table size = 26719, Epsilon = 0.0346
Game 431: Q-table size = 26719, Epsilon = 0.0344
Game 432: Q-table size = 26719, Epsilon = 0.0342
Game 433: Q-table size = 26719, Epsilon = 0.0341
Game 434: Q-table size = 26719, Epsilon = 0.0339
Game 435: Q-table size = 26719, Epsilon = 0.0337
Game 436: Q-table size = 26719, Epsilon = 0.0336
Game 437: Q-table size = 26719, Epsilon = 0.0334
Game 438: Q-table size = 26719, Epsilon = 0.0332
Game 439: Q-table size = 26719, Epsilon = 0.0331
Game 440: Q-table size = 26719, Epsilon = 0.0329
Game 441: Q-table size = 26725, Epsilon = 0.0327
Game 442: Q-table size = 26729, Epsilon = 0.0326
Game 443: Q-table size = 26729, Epsilon = 0.0324
Game 444: Q-table size = 26729, Epsilon = 0.0322
Game 445: Q-table size = 26729, Epsilon = 0.0321
Game 446: Q-table size = 26729, Epsilon = 0.0319
Game 447: Q-table size = 26736, Epsilon = 0.0318
Game 448: Q-table size = 26736, Epsilon = 0.0316
Game 449: Q-table size = 26738, Epsilon = 0.0314
Game 450: Q-table size = 26738, Epsilon = 0.0313
Game 451: Q-table size = 26742, Epsilon = 0.0311
Game 452: Q-table size = 26742, Epsilon = 0.0310
Game 453: Q-table size = 26742, Epsilon = 0.0308
Game 454: Q-table size = 26742, Epsilon = 0.0307
Game 455: Q-table size = 26742, Epsilon = 0.0305
Game 456: Q-table size = 26742, Epsilon = 0.0304
Game 457: Q-table size = 26742, Epsilon = 0.0302
Game 458: Q-table size = 26753, Epsilon = 0.0301
Game 459: Q-table size = 26753, Epsilon = 0.0299
Game 460: Q-table size = 26753, Epsilon = 0.0298
Game 461: Q-table size = 26753, Epsilon = 0.0296
Game 462: Q-table size = 26754, Epsilon = 0.0295
Game 463: Q-table size = 26754, Epsilon = 0.0293
Game 464: Q-table size = 26754, Epsilon = 0.0292
Game 465: Q-table size = 26754, Epsilon = 0.0290
Game 466: Q-table size = 26754, Epsilon = 0.0289
Game 467: Q-table size = 26754, Epsilon = 0.0287
Game 468: Q-table size = 26754, Epsilon = 0.0286
Game 469: Q-table size = 26770, Epsilon = 0.0284
Game 470: Q-table size = 26770, Epsilon = 0.0283
Game 471: Q-table size = 26770, Epsilon = 0.0282
Game 472: Q-table size = 26770, Epsilon = 0.0280
Game 473: Q-table size = 26770, Epsilon = 0.0279
Game 474: Q-table size = 26770, Epsilon = 0.0277
Game 475: Q-table size = 26770, Epsilon = 0.0276
Game 476: Q-table size = 26770, Epsilon = 0.0275
Game 477: Q-table size = 26784, Epsilon = 0.0273
Game 478: Q-table size = 26784, Epsilon = 0.0272
Game 479: Q-table size = 26784, Epsilon = 0.0271
Game 480: Q-table size = 26784, Epsilon = 0.0269
Game 481: Q-table size = 26784, Epsilon = 0.0268
Game 482: Q-table size = 26784, Epsilon = 0.0266
Game 483: Q-table size = 26784, Epsilon = 0.0265
Game 484: Q-table size = 26784, Epsilon = 0.0264
Game 485: Q-table size = 26784, Epsilon = 0.0263
Game 486: Q-table size = 26784, Epsilon = 0.0261
Game 487: Q-table size = 26784, Epsilon = 0.0260
Game 488: Q-table size = 26784, Epsilon = 0.0259
Game 489: Q-table size = 26784, Epsilon = 0.0257
Game 490: Q-table size = 26784, Epsilon = 0.0256
Game 491: Q-table size = 26784, Epsilon = 0.0255
Game 492: Q-table size = 26784, Epsilon = 0.0253
Game 493: Q-table size = 26784, Epsilon = 0.0252
Game 494: Q-table size = 26784, Epsilon = 0.0251
Game 495: Q-table size = 26784, Epsilon = 0.0250
Game 496: Q-table size = 26784, Epsilon = 0.0248
Game 497: Q-table size = 26784, Epsilon = 0.0247
Game 498: Q-table size = 26784, Epsilon = 0.0246
Game 499: Q-table size = 26784, Epsilon = 0.0245
Game 500: Q-table size = 26784, Epsilon = 0.0243
Game 501: Q-table size = 26784, Epsilon = 0.0242
Game 502: Q-table size = 26784, Epsilon = 0.0241
Game 503: Q-table size = 26784, Epsilon = 0.0240
Game 504: Q-table size = 26784, Epsilon = 0.0239
Game 505: Q-table size = 26784, Epsilon = 0.0237
Game 506: Q-table size = 26784, Epsilon = 0.0236
Game 507: Q-table size = 26793, Epsilon = 0.0235
Game 508: Q-table size = 26793, Epsilon = 0.0234
Game 509: Q-table size = 26793, Epsilon = 0.0233
Game 510: Q-table size = 26807, Epsilon = 0.0232
Game 511: Q-table size = 26807, Epsilon = 0.0230
Game 512: Q-table size = 26807, Epsilon = 0.0229
Game 513: Q-table size = 26808, Epsilon = 0.0228
Game 514: Q-table size = 26814, Epsilon = 0.0227
Game 515: Q-table size = 26814, Epsilon = 0.0226
Game 516: Q-table size = 26814, Epsilon = 0.0225
Game 517: Q-table size = 26823, Epsilon = 0.0224
Game 518: Q-table size = 26823, Epsilon = 0.0222
Game 519: Q-table size = 26823, Epsilon = 0.0221
Game 520: Q-table size = 26823, Epsilon = 0.0220
Game 521: Q-table size = 26823, Epsilon = 0.0219
Game 522: Q-table size = 26823, Epsilon = 0.0218
Game 523: Q-table size = 26823, Epsilon = 0.0217
Game 524: Q-table size = 26823, Epsilon = 0.0216
Game 525: Q-table size = 26823, Epsilon = 0.0215
Game 526: Q-table size = 26823, Epsilon = 0.0214
Game 527: Q-table size = 26823, Epsilon = 0.0213
Game 528: Q-table size = 26823, Epsilon = 0.0212
Game 529: Q-table size = 26823, Epsilon = 0.0211
Game 530: Q-table size = 26823, Epsilon = 0.0209
Game 531: Q-table size = 26823, Epsilon = 0.0208
Game 532: Q-table size = 26823, Epsilon = 0.0207
Game 533: Q-table size = 26823, Epsilon = 0.0206
Game 534: Q-table size = 26823, Epsilon = 0.0205
Game 535: Q-table size = 26823, Epsilon = 0.0204
Game 536: Q-table size = 26823, Epsilon = 0.0203
Game 537: Q-table size = 26823, Epsilon = 0.0202
Game 538: Q-table size = 26823, Epsilon = 0.0201
Game 539: Q-table size = 26823, Epsilon = 0.0200
Game 540: Q-table size = 26823, Epsilon = 0.0199
Game 541: Q-table size = 26823, Epsilon = 0.0198
Game 542: Q-table size = 26827, Epsilon = 0.0197
Game 543: Q-table size = 26827, Epsilon = 0.0196
Game 544: Q-table size = 26827, Epsilon = 0.0195
Game 545: Q-table size = 26827, Epsilon = 0.0194
Game 546: Q-table size = 26827, Epsilon = 0.0193
Game 547: Q-table size = 26827, Epsilon = 0.0192
Game 548: Q-table size = 26827, Epsilon = 0.0191
Game 549: Q-table size = 26827, Epsilon = 0.0190
Game 550: Q-table size = 26827, Epsilon = 0.0190
Game 551: Q-table size = 26827, Epsilon = 0.0189
Game 552: Q-table size = 26827, Epsilon = 0.0188
Game 553: Q-table size = 26827, Epsilon = 0.0187
Game 554: Q-table size = 26827, Epsilon = 0.0186
Game 555: Q-table size = 26827, Epsilon = 0.0185
Game 556: Q-table size = 26827, Epsilon = 0.0184
Game 557: Q-table size = 26827, Epsilon = 0.0183
Game 558: Q-table size = 26827, Epsilon = 0.0182
Game 559: Q-table size = 26827, Epsilon = 0.0181
Game 560: Q-table size = 26827, Epsilon = 0.0180
Game 561: Q-table size = 26827, Epsilon = 0.0179
Game 562: Q-table size = 26827, Epsilon = 0.0178
Game 563: Q-table size = 26827, Epsilon = 0.0178
Game 564: Q-table size = 26827, Epsilon = 0.0177
Game 565: Q-table size = 26827, Epsilon = 0.0176
Game 566: Q-table size = 26827, Epsilon = 0.0175
Game 567: Q-table size = 26827, Epsilon = 0.0174
Game 568: Q-table size = 26827, Epsilon = 0.0173
Game 569: Q-table size = 26827, Epsilon = 0.0172
Game 570: Q-table size = 26827, Epsilon = 0.0171
Game 571: Q-table size = 26827, Epsilon = 0.0171
Game 572: Q-table size = 26827, Epsilon = 0.0170
Game 573: Q-table size = 26827, Epsilon = 0.0169
Game 574: Q-table size = 26827, Epsilon = 0.0168
Game 575: Q-table size = 26827, Epsilon = 0.0167
Game 576: Q-table size = 26827, Epsilon = 0.0166
Game 577: Q-table size = 26833, Epsilon = 0.0166
Game 578: Q-table size = 26833, Epsilon = 0.0165
Game 579: Q-table size = 26833, Epsilon = 0.0164
Game 580: Q-table size = 26833, Epsilon = 0.0163
Game 581: Q-table size = 26833, Epsilon = 0.0162
Game 582: Q-table size = 26833, Epsilon = 0.0161
Game 583: Q-table size = 26833, Epsilon = 0.0161
Game 584: Q-table size = 26833, Epsilon = 0.0160
Game 585: Q-table size = 26833, Epsilon = 0.0159
Game 586: Q-table size = 26833, Epsilon = 0.0158
Game 587: Q-table size = 26833, Epsilon = 0.0157
Game 588: Q-table size = 26833, Epsilon = 0.0157
Game 589: Q-table size = 26833, Epsilon = 0.0156
Game 590: Q-table size = 26833, Epsilon = 0.0155
Game 591: Q-table size = 26833, Epsilon = 0.0154
Game 592: Q-table size = 26833, Epsilon = 0.0154
Game 593: Q-table size = 26833, Epsilon = 0.0153
Game 594: Q-table size = 26833, Epsilon = 0.0152
Game 595: Q-table size = 26833, Epsilon = 0.0151
Game 596: Q-table size = 26833, Epsilon = 0.0150
Game 597: Q-table size = 26833, Epsilon = 0.0150
Game 598: Q-table size = 26843, Epsilon = 0.0149
Game 599: Q-table size = 26843, Epsilon = 0.0148
Game 600: Q-table size = 26843, Epsilon = 0.0148
Game 601: Q-table size = 26843, Epsilon = 0.0147
Game 602: Q-table size = 26843, Epsilon = 0.0146
Game 603: Q-table size = 26843, Epsilon = 0.0145
Game 604: Q-table size = 26843, Epsilon = 0.0145
Game 605: Q-table size = 26843, Epsilon = 0.0144
Game 606: Q-table size = 26843, Epsilon = 0.0143
Game 607: Q-table size = 26843, Epsilon = 0.0142
Game 608: Q-table size = 26843, Epsilon = 0.0142
Game 609: Q-table size = 26843, Epsilon = 0.0141
Game 610: Q-table size = 26843, Epsilon = 0.0140
Game 611: Q-table size = 26843, Epsilon = 0.0140
Game 612: Q-table size = 26844, Epsilon = 0.0139
Game 613: Q-table size = 26844, Epsilon = 0.0138
Game 614: Q-table size = 26844, Epsilon = 0.0138
Game 615: Q-table size = 26844, Epsilon = 0.0137
Game 616: Q-table size = 26844, Epsilon = 0.0136
Game 617: Q-table size = 26844, Epsilon = 0.0135
Game 618: Q-table size = 26844, Epsilon = 0.0135
Game 619: Q-table size = 26844, Epsilon = 0.0134
Game 620: Q-table size = 26844, Epsilon = 0.0133
Game 621: Q-table size = 26844, Epsilon = 0.0133
Game 622: Q-table size = 26844, Epsilon = 0.0132
Game 623: Q-table size = 26844, Epsilon = 0.0131
Game 624: Q-table size = 26844, Epsilon = 0.0131
Game 625: Q-table size = 26844, Epsilon = 0.0130
Game 626: Q-table size = 26844, Epsilon = 0.0129
Game 627: Q-table size = 26844, Epsilon = 0.0129
Game 628: Q-table size = 26844, Epsilon = 0.0128
Game 629: Q-table size = 26844, Epsilon = 0.0128
Game 630: Q-table size = 26844, Epsilon = 0.0127
Game 631: Q-table size = 26844, Epsilon = 0.0126
Game 632: Q-table size = 26844, Epsilon = 0.0126
Game 633: Q-table size = 26844, Epsilon = 0.0125
Game 634: Q-table size = 26844, Epsilon = 0.0124
Game 635: Q-table size = 26844, Epsilon = 0.0124
Game 636: Q-table size = 26844, Epsilon = 0.0123
Game 637: Q-table size = 26844, Epsilon = 0.0123
Game 638: Q-table size = 26844, Epsilon = 0.0122
Game 639: Q-table size = 26844, Epsilon = 0.0121
Game 640: Q-table size = 26844, Epsilon = 0.0121
Game 641: Q-table size = 26844, Epsilon = 0.0120
Game 642: Q-table size = 26844, Epsilon = 0.0119
Game 643: Q-table size = 26844, Epsilon = 0.0119
Game 644: Q-table size = 26844, Epsilon = 0.0118
Game 645: Q-table size = 26844, Epsilon = 0.0118
Game 646: Q-table size = 26844, Epsilon = 0.0117
Game 647: Q-table size = 26844, Epsilon = 0.0117
Game 648: Q-table size = 26844, Epsilon = 0.0116
Game 649: Q-table size = 26844, Epsilon = 0.0115
Game 650: Q-table size = 26844, Epsilon = 0.0115
Game 651: Q-table size = 26844, Epsilon = 0.0114
Game 652: Q-table size = 26844, Epsilon = 0.0114
Game 653: Q-table size = 26844, Epsilon = 0.0113
Game 654: Q-table size = 26844, Epsilon = 0.0113
Game 655: Q-table size = 26844, Epsilon = 0.0112
Game 656: Q-table size = 26844, Epsilon = 0.0111
Game 657: Q-table size = 26844, Epsilon = 0.0111
Game 658: Q-table size = 26844, Epsilon = 0.0110
Game 659: Q-table size = 26844, Epsilon = 0.0110
Game 660: Q-table size = 26844, Epsilon = 0.0109
Game 661: Q-table size = 26845, Epsilon = 0.0109
Game 662: Q-table size = 26845, Epsilon = 0.0108
Game 663: Q-table size = 26845, Epsilon = 0.0108
Game 664: Q-table size = 26845, Epsilon = 0.0107
Game 665: Q-table size = 26845, Epsilon = 0.0106
Game 666: Q-table size = 26845, Epsilon = 0.0106
Game 667: Q-table size = 26845, Epsilon = 0.0105
Game 668: Q-table size = 26845, Epsilon = 0.0105
Game 669: Q-table size = 26845, Epsilon = 0.0104
Game 670: Q-table size = 26845, Epsilon = 0.0104
Game 671: Q-table size = 26845, Epsilon = 0.0103
Game 672: Q-table size = 26845, Epsilon = 0.0103
Game 673: Q-table size = 26845, Epsilon = 0.0102
Game 674: Q-table size = 26845, Epsilon = 0.0102
Game 675: Q-table size = 26845, Epsilon = 0.0101
Game 676: Q-table size = 26845, Epsilon = 0.0101
Game 677: Q-table size = 26845, Epsilon = 0.0100
Game 678: Q-table size = 26845, Epsilon = 0.0100
Game 679: Q-table size = 26845, Epsilon = 0.0100
Game 680: Q-table size = 26845, Epsilon = 0.0100
Game 681: Q-table size = 26845, Epsilon = 0.0100
Game 682: Q-table size = 26845, Epsilon = 0.0100
Game 683: Q-table size = 26845, Epsilon = 0.0100
Game 684: Q-table size = 26845, Epsilon = 0.0100
Game 685: Q-table size = 26845, Epsilon = 0.0100
Game 686: Q-table size = 26845, Epsilon = 0.0100
Game 687: Q-table size = 26845, Epsilon = 0.0100
Game 688: Q-table size = 26845, Epsilon = 0.0100
Game 689: Q-table size = 26845, Epsilon = 0.0100
Game 690: Q-table size = 26845, Epsilon = 0.0100
Game 691: Q-table size = 26845, Epsilon = 0.0100
Game 692: Q-table size = 26845, Epsilon = 0.0100
Game 693: Q-table size = 26845, Epsilon = 0.0100
Game 694: Q-table size = 26845, Epsilon = 0.0100
Game 695: Q-table size = 26845, Epsilon = 0.0100
Game 696: Q-table size = 26845, Epsilon = 0.0100
Game 697: Q-table size = 26845, Epsilon = 0.0100
Game 698: Q-table size = 26845, Epsilon = 0.0100
Game 699: Q-table size = 26845, Epsilon = 0.0100
Game 700: Q-table size = 26845, Epsilon = 0.0100
Game 701: Q-table size = 26845, Epsilon = 0.0100
Game 702: Q-table size = 26845, Epsilon = 0.0100
Game 703: Q-table size = 26845, Epsilon = 0.0100
Game 704: Q-table size = 26845, Epsilon = 0.0100
Game 705: Q-table size = 26845, Epsilon = 0.0100
Game 706: Q-table size = 26845, Epsilon = 0.0100
Game 707: Q-table size = 26845, Epsilon = 0.0100
Game 708: Q-table size = 26845, Epsilon = 0.0100
Game 709: Q-table size = 26845, Epsilon = 0.0100
Game 710: Q-table size = 26845, Epsilon = 0.0100
Game 711: Q-table size = 26845, Epsilon = 0.0100
Game 712: Q-table size = 26845, Epsilon = 0.0100
Game 713: Q-table size = 26845, Epsilon = 0.0100
Game 714: Q-table size = 26845, Epsilon = 0.0100
Game 715: Q-table size = 26845, Epsilon = 0.0100
Game 716: Q-table size = 26845, Epsilon = 0.0100
Game 717: Q-table size = 26845, Epsilon = 0.0100
Game 718: Q-table size = 26845, Epsilon = 0.0100
Game 719: Q-table size = 26845, Epsilon = 0.0100
Game 720: Q-table size = 26845, Epsilon = 0.0100
Game 721: Q-table size = 26845, Epsilon = 0.0100
Game 722: Q-table size = 26845, Epsilon = 0.0100
Game 723: Q-table size = 26845, Epsilon = 0.0100
Game 724: Q-table size = 26845, Epsilon = 0.0100
Game 725: Q-table size = 26845, Epsilon = 0.0100
Game 726: Q-table size = 26845, Epsilon = 0.0100
Game 727: Q-table size = 26845, Epsilon = 0.0100
Game 728: Q-table size = 26845, Epsilon = 0.0100
Game 729: Q-table size = 26845, Epsilon = 0.0100
Game 730: Q-table size = 26845, Epsilon = 0.0100
Game 731: Q-table size = 26845, Epsilon = 0.0100
Game 732: Q-table size = 26845, Epsilon = 0.0100
Game 733: Q-table size = 26845, Epsilon = 0.0100
Game 734: Q-table size = 26845, Epsilon = 0.0100
Game 735: Q-table size = 26845, Epsilon = 0.0100
Game 736: Q-table size = 26845, Epsilon = 0.0100
Game 737: Q-table size = 26845, Epsilon = 0.0100
Game 738: Q-table size = 26845, Epsilon = 0.0100
Game 739: Q-table size = 26845, Epsilon = 0.0100
Game 740: Q-table size = 26845, Epsilon = 0.0100
Game 741: Q-table size = 26845, Epsilon = 0.0100
Game 742: Q-table size = 26845, Epsilon = 0.0100
Game 743: Q-table size = 26845, Epsilon = 0.0100
Game 744: Q-table size = 26845, Epsilon = 0.0100
Game 745: Q-table size = 26845, Epsilon = 0.0100
Game 746: Q-table size = 26845, Epsilon = 0.0100
Game 747: Q-table size = 26845, Epsilon = 0.0100
Game 748: Q-table size = 26845, Epsilon = 0.0100
Game 749: Q-table size = 26845, Epsilon = 0.0100
Game 750: Q-table size = 26845, Epsilon = 0.0100
Game 751: Q-table size = 26845, Epsilon = 0.0100
Game 752: Q-table size = 26845, Epsilon = 0.0100
Game 753: Q-table size = 26845, Epsilon = 0.0100
Game 754: Q-table size = 26845, Epsilon = 0.0100
Game 755: Q-table size = 26845, Epsilon = 0.0100
Game 756: Q-table size = 26845, Epsilon = 0.0100
Game 757: Q-table size = 26845, Epsilon = 0.0100
Game 758: Q-table size = 26845, Epsilon = 0.0100
Game 759: Q-table size = 26845, Epsilon = 0.0100
Game 760: Q-table size = 26845, Epsilon = 0.0100
Game 761: Q-table size = 26845, Epsilon = 0.0100
Game 762: Q-table size = 26845, Epsilon = 0.0100
Game 763: Q-table size = 26845, Epsilon = 0.0100
Game 764: Q-table size = 26845, Epsilon = 0.0100
Game 765: Q-table size = 26845, Epsilon = 0.0100
Game 766: Q-table size = 26845, Epsilon = 0.0100
Game 767: Q-table size = 26845, Epsilon = 0.0100
Game 768: Q-table size = 26845, Epsilon = 0.0100
Game 769: Q-table size = 26845, Epsilon = 0.0100
Game 770: Q-table size = 26845, Epsilon = 0.0100
Game 771: Q-table size = 26845, Epsilon = 0.0100
Game 772: Q-table size = 26845, Epsilon = 0.0100
Game 773: Q-table size = 26845, Epsilon = 0.0100
Game 774: Q-table size = 26845, Epsilon = 0.0100
Game 775: Q-table size = 26845, Epsilon = 0.0100
Game 776: Q-table size = 26845, Epsilon = 0.0100
Game 777: Q-table size = 26845, Epsilon = 0.0100
Game 778: Q-table size = 26845, Epsilon = 0.0100
Game 779: Q-table size = 26845, Epsilon = 0.0100
Game 780: Q-table size = 26845, Epsilon = 0.0100
Game 781: Q-table size = 26845, Epsilon = 0.0100
Game 782: Q-table size = 26845, Epsilon = 0.0100
Game 783: Q-table size = 26845, Epsilon = 0.0100
Game 784: Q-table size = 26845, Epsilon = 0.0100
Game 785: Q-table size = 26845, Epsilon = 0.0100
Game 786: Q-table size = 26845, Epsilon = 0.0100
Game 787: Q-table size = 26845, Epsilon = 0.0100
Game 788: Q-table size = 26845, Epsilon = 0.0100
Game 789: Q-table size = 26845, Epsilon = 0.0100
Game 790: Q-table size = 26845, Epsilon = 0.0100
Game 791: Q-table size = 26845, Epsilon = 0.0100
Game 792: Q-table size = 26845, Epsilon = 0.0100
Game 793: Q-table size = 26845, Epsilon = 0.0100
Game 794: Q-table size = 26845, Epsilon = 0.0100
Game 795: Q-table size = 26845, Epsilon = 0.0100
Game 796: Q-table size = 26845, Epsilon = 0.0100
Game 797: Q-table size = 26845, Epsilon = 0.0100
Game 798: Q-table size = 26845, Epsilon = 0.0100
